customer_id,age,income,tenure_months,num_transactions,avg_transaction,signup_date,last_login,country,product,device,review_text,churn
CUST_004772,47,79864.81939999067,33,17,22.422943622911294,2020-04-09 10:17:25.471900,2025-02-04 10:17:25.471900,US,A,desktop,satisfatório entrega - recomendo (id:4772),0
CUST_004773,40,,1,1,33.35498935253389,2018-04-12 10:17:25.471900,2023-03-21 10:17:25.471900,BR,B,mobile,,1
CUST_004774,18,89157.4235297512,17,6,110.8778022519955,2020-10-13 10:17:25.471900,2024-10-03 10:17:25.471900,US,C,tablet,ótimo atendimento - voltaria (id:4774),0
CUST_004775,49,25260.99307868167,3,4,69.58748039127155,2019-01-12 10:17:25.471900,2019-03-29 10:17:25.471900,BR,C,desktop,,0
CUST_004776,39,108063.64770101504,8,1,77.50530189594936,2019-02-09 10:17:25.471900,2025-07-04 10:17:25.471900,US,B,desktop,péssimo entrega - não volto (id:4776),0
CUST_004777,54,14337.32523056074,7,4,38.2167683478544,2019-08-29 10:17:25.471900,2022-08-07 10:17:25.471900,BR,C,mobile,satisfatório preço - faz o trabalho (id:4777),0
CUST_004778,26,32500.78626649623,43,5,37.35398638732927,2021-09-18 10:17:25.471900,2022-09-07 10:17:25.471900,BR,D,desktop,regular serviço - não recomendo (id:4778),0
CUST_004779,18,23361.611410130517,5,2,18.06704248896512,2018-12-24 10:17:25.471900,2024-08-16 10:17:25.471900,BR,A,mobile,,0
CUST_004780,43,93941.48189904525,39,14,115.98382788208083,2024-07-02 10:17:25.471900,2025-03-01 10:17:25.471900,PT,C,mobile,excelente serviço - não recomendo (id:4780),0
CUST_004781,43,22685.85553536446,37,10,83.87560527388501,2017-01-28 10:17:25.471900,2019-10-11 10:17:25.471900,BR,D,mobile,satisfatório entrega - faz o trabalho (id:4781),0
CUST_004782,19,34954.28430172126,16,6,100.035493839905,2025-04-27 10:17:25.471900,2025-05-01 10:17:25.471900,BR,B,mobile,,0
CUST_004783,28,57304.26071101225,6,4,251.3520762523024,2016-08-04 10:17:25.471900,2017-04-26 10:17:25.471900,BR,A,mobile,bom preço - não volto (id:4783),1
CUST_004784,73,59321.82936634489,6,5,157.0299612051508,2019-05-01 10:17:25.471900,2023-04-01 10:17:25.471900,DE,B,mobile,bom produto - não recomendo (id:4784),0
CUST_004785,36,80680.91609898476,15,7,35.576897078389834,2024-10-31 10:17:25.471900,2025-08-03 10:17:25.471900,BR,D,tablet,ótimo serviço - voltaria (id:4785),0
CUST_004786,48,43915.04711243173,0,1,28.76990077220961,2018-06-07 10:17:25.471900,2023-06-06 10:17:25.471900,BR,C,desktop,excelente serviço - não recomendo (id:4786),1
CUST_004787,32,24923.738363777837,18,7,250.8569423321682,2025-07-04 10:17:25.471900,2025-10-06 10:17:25.471900,DE,B,mobile,,0
CUST_004788,18,26509.836430995965,73,24,92.9058752621506,2017-06-16 10:17:25.471900,2021-10-09 10:17:25.471900,US,D,desktop,regular preço - voltaria (id:4788),0
CUST_004789,37,37164.34391448404,4,2,50.24133780475664,2021-12-29 10:17:25.471900,2022-03-18 10:17:25.471900,US,C,tablet,ruim atendimento - não recomendo (id:4789),0
CUST_004790,36,45462.051704303754,20,8,230.709979622738,2019-01-06 10:17:25.471900,2021-07-16 10:17:25.471900,PT,A,mobile,ruim preço - faz o trabalho (id:4790),0
CUST_004791,35,31810.30322051145,78,24,194.41207658218084,2016-07-09 10:17:25.471900,2017-02-07 10:17:25.471900,US,A,mobile,satisfatório serviço - recomendo (id:4791),0
CUST_004792,38,36948.60156106709,47,17,13.349645542079234,2024-03-18 10:17:25.471900,2025-10-03 10:17:25.471900,US,B,mobile,satisfatório produto - recomendo (id:4792),0
CUST_004793,43,9269.37769728543,45,25,72.17030254515133,2016-07-25 10:17:25.471900,2018-02-15 10:17:25.471900,DE,C,mobile,,0
CUST_004794,38,662121.8285324208,41,15,2067.4462171766845,2022-12-15 10:17:25.471900,2023-09-06 10:17:25.471900,US,B,mobile,ruim serviço - faz o trabalho (id:4794),0
CUST_004795,24,42744.72436147259,8,5,99.45057469835386,2020-01-08 10:17:25.471900,2021-12-09 10:17:25.471900,PT,B,mobile,excelente preço - não recomendo (id:4795),0
CUST_004796,45,89472.21169400447,53,22,171.78671757092405,2019-03-27 10:17:25.471900,2019-09-21 10:17:25.471900,BR,A,mobile,péssimo entrega - não recomendo (id:4796),0
CUST_004797,18,36320.749069630016,68,29,94.8804530584786,2017-12-09 10:17:25.471900,2018-08-12 10:17:25.471900,BR,B,mobile,,0
CUST_004798,18,7596.494571896818,16,13,97.15219351907467,2019-05-11 10:17:25.471900,2025-02-20 10:17:25.471900,US,A,tablet,satisfatório produto - recomendo (id:4798),0
CUST_004799,48,26301.95183377229,10,2,86.48461007707996,2024-08-02 10:17:25.471900,2025-10-16 10:17:25.471900,PT,A,desktop,regular serviço - não recomendo (id:4799),0
CUST_004800,46,30335.17075064508,12,8,25.380908408694523,2017-12-26 10:17:25.471900,2025-07-10 10:17:25.471900,PT,A,mobile,regular serviço - voltaria (id:4800),0
CUST_004801,39,70870.74294019454,9,3,45.348764298189636,2024-06-05 10:17:25.471900,2025-06-27 10:17:25.471900,PT,A,mobile,,1
CUST_004802,23,5635.007795825417,5,3,225.74674403957533,2025-06-09 10:17:25.471900,2025-10-23 10:17:25.471900,PT,A,tablet,,0
CUST_004803,31,37686.66379090541,23,5,48.800298060876614,2018-06-24 10:17:25.471900,2023-09-25 10:17:25.471900,BR,D,mobile,satisfatório atendimento - faz o trabalho (id:4803),0
CUST_004804,36,57659.34977309078,19,9,268.4768211045385,2023-08-18 10:17:25.471900,2024-02-01 10:17:25.471900,PT,D,mobile,regular serviço - faz o trabalho (id:4804),0
CUST_004805,20,20023.480787115284,14,3,31.081838801316074,2020-10-09 10:17:25.471900,2020-11-06 10:17:25.471900,PT,A,mobile,péssimo entrega - recomendo (id:4805),0
CUST_004806,31,38838.41871712746,2,4,121.26664501309234,2019-07-03 10:17:25.471900,2023-10-14 10:17:25.471900,BR,A,mobile,ruim entrega - faz o trabalho (id:4806),1
CUST_004807,47,20654.05901958725,38,16,67.24557918513104,2022-11-16 10:17:25.471900,2023-12-24 10:17:25.471900,BR,B,mobile,ótimo preço - não recomendo (id:4807),0
CUST_004808,57,18833.34711246846,4,1,163.64841193277178,2020-04-17 10:17:25.471900,2025-10-21 10:17:25.471900,US,D,mobile,bom produto - faz o trabalho (id:4808),0
CUST_004809,34,25145.195786665932,2,1,108.59572539646443,2020-06-15 10:17:25.471900,2022-04-17 10:17:25.471900,DE,C,mobile,ruim serviço - não volto (id:4809),0
CUST_004810,49,19156.113888834643,23,7,35.85945290354914,2025-08-23 10:17:25.471900,2025-09-13 10:17:25.471900,PT,B,mobile,ruim atendimento - recomendo (id:4810),0
CUST_004811,18,67188.43951884846,12,5,86.41173446219513,2023-08-30 10:17:25.471900,2024-04-19 10:17:25.471900,PT,B,tablet,excelente preço - recomendo (id:4811),0
CUST_004812,47,,1,3,81.90937393894619,2021-04-30 10:17:25.471900,2022-06-16 10:17:25.471900,BR,C,mobile,,0
CUST_004813,30,,10,2,41.86850629312631,2020-04-27 10:17:25.471900,2020-12-17 10:17:25.471900,US,B,tablet,,0
CUST_004814,43,178284.48791587946,35,10,158.63044155752334,2024-04-05 10:17:25.471900,2024-09-22 10:17:25.471900,US,C,mobile,ótimo preço - voltaria (id:4814),0
CUST_004815,37,86220.73824815896,22,12,89.0083339023516,2018-06-21 10:17:25.471900,2024-02-03 10:17:25.471900,BR,D,mobile,ótimo preço - não recomendo (id:4815),0
CUST_004816,55,6799.728578266187,10,5,33.32916461043702,2021-11-30 10:17:25.471900,2025-05-20 10:17:25.471900,BR,C,mobile,,0
CUST_004817,29,18246.134696616504,5,2,65.03344414144625,2024-02-03 10:17:25.471900,2024-09-13 10:17:25.471900,BR,A,tablet,regular preço - faz o trabalho (id:4817),0
CUST_004818,47,45171.27588540306,23,7,46.5600282524704,2024-01-25 10:17:25.471900,2024-12-25 10:17:25.471900,ES,B,mobile,ruim entrega - recomendo (id:4818),0
CUST_004819,36,,52,24,79.06638958555622,2016-03-05 10:17:25.471900,,PT,C,desktop,,0
CUST_004820,38,9495.339904204775,24,5,44.31293925411091,2023-11-27 10:17:25.471900,2025-09-04 10:17:25.471900,BR,C,desktop,péssimo atendimento - faz o trabalho (id:4820),0
CUST_004821,37,103023.14426170316,40,12,9.387982466122288,2023-04-03 10:17:25.471900,2023-08-31 10:17:25.471900,PT,A,mobile,ótimo serviço - faz o trabalho (id:4821),0
CUST_004822,29,,17,4,38.96969926889465,2022-10-28 10:17:25.471900,,US,B,desktop,,0
CUST_004823,39,56033.862184464255,30,13,57.53536134901556,2018-05-31 10:17:25.471900,2021-03-04 10:17:25.471900,ES,D,mobile,regular produto - faz o trabalho (id:4823),0
CUST_004824,39,123137.34552126784,54,14,88.97913803993475,2016-09-01 10:17:25.471900,2021-06-05 10:17:25.471900,BR,B,mobile,satisfatório atendimento - recomendo (id:4824),0
CUST_004825,42,54560.25647605896,35,15,251.2802567033336,2017-03-08 10:17:25.471900,2022-06-06 10:17:25.471900,BR,B,mobile,regular preço - não volto (id:4825),0
CUST_004826,41,54378.42698011552,57,20,48.23224252927903,2017-03-24 10:17:25.471900,2018-06-07 10:17:25.471900,BR,B,mobile,,0
CUST_004827,49,,13,11,138.34370534554523,2017-07-01 10:17:25.471900,2025-03-09 10:17:25.471900,BR,B,desktop,,0
CUST_004828,51,97840.86611226707,56,19,74.22768713127958,2023-02-12 10:17:25.471900,2024-10-04 10:17:25.471900,BR,A,mobile,ruim serviço - não recomendo (id:4828),0
CUST_004829,27,17028.49313855834,23,11,33.695096210702154,2019-07-17 10:17:25.471900,2023-07-03 10:17:25.471900,DE,B,desktop,ótimo atendimento - voltaria (id:4829),0
CUST_004830,50,64207.52282705279,48,17,86.97023011268932,2018-03-30 10:17:25.471900,2022-04-24 10:17:25.471900,ES,C,tablet,,0
CUST_004831,25,19973.44502481095,0,2,223.2441330375958,2019-02-06 10:17:25.471900,2022-09-10 10:17:25.471900,BR,B,mobile,ruim preço - não volto (id:4831),0
CUST_004832,47,57167.400630508826,25,2,78.09254556790815,2022-12-01 10:17:25.471900,2024-07-11 10:17:25.471900,BR,B,desktop,satisfatório preço - não volto (id:4832),0
CUST_004833,47,55767.81313019938,45,14,109.18331612190082,2022-08-10 10:17:25.471900,2024-04-26 10:17:25.471900,BR,A,mobile,,0
CUST_004834,18,10455.458011452489,4,0,27.564015300257104,2017-10-11 10:17:25.471900,2019-08-06 10:17:25.471900,BR,A,desktop,ruim serviço - não volto (id:4834),0
CUST_004835,41,32543.69574664789,26,6,90.85563743732904,2019-07-06 10:17:25.471900,2020-06-15 10:17:25.471900,BR,A,tablet,ótimo serviço - faz o trabalho (id:4835),1
CUST_004836,34,46107.519165296464,41,17,42.06125245216805,2020-01-01 10:17:25.471900,2020-03-02 10:17:25.471900,PT,D,mobile,,0
CUST_004837,30,24522.315730456157,8,5,117.14877169029498,2016-10-18 10:17:25.471900,2019-02-07 10:17:25.471900,ES,D,mobile,ótimo entrega - recomendo (id:4837),0
CUST_004838,56,48206.00841350716,12,2,13.60546525009298,2025-07-24 10:17:25.471900,2025-08-29 10:17:25.471900,DE,C,mobile,bom produto - recomendo (id:4838),0
CUST_004839,32,75004.84566521838,20,10,36.107828305621034,2019-02-07 10:17:25.471900,2019-02-15 10:17:25.471900,US,A,tablet,regular serviço - recomendo (id:4839),0
CUST_004840,30,35329.24047814063,17,12,113.20230997029634,2025-03-28 10:17:25.471900,2025-09-24 10:17:25.471900,ES,B,mobile,satisfatório atendimento - recomendo (id:4840),0
CUST_004841,40,44450.85736410819,0,2,125.61172455945263,2019-09-21 10:17:25.471900,2020-06-02 10:17:25.471900,US,B,mobile,ótimo serviço - recomendo (id:4841),0
CUST_004842,48,126131.67383429837,2,1,53.775201882391244,2020-10-29 10:17:25.471900,2024-12-04 10:17:25.471900,BR,D,desktop,péssimo preço - não recomendo (id:4842),0
CUST_004843,38,55596.57762865379,2,4,142.86507866868783,2019-06-14 10:17:25.471900,2023-02-08 10:17:25.471900,BR,A,desktop,excelente serviço - recomendo (id:4843),0
CUST_004844,53,43509.816605401524,7,1,42.85561092862204,2022-03-26 10:17:25.471900,2024-08-29 10:17:25.471900,ES,C,mobile,bom entrega - não volto (id:4844),0
CUST_004845,46,15332.477320529853,6,1,111.59513263051454,2019-11-01 10:17:25.471900,2021-10-23 10:17:25.471900,ES,D,mobile,péssimo atendimento - recomendo (id:4845),0
CUST_004846,18,66431.28673437038,32,13,95.25005637628624,2023-06-05 10:17:25.471900,2024-07-27 10:17:25.471900,ES,D,tablet,satisfatório preço - não recomendo (id:4846),0
CUST_004847,33,48880.555309637544,20,5,17.633354007788604,2021-11-06 10:17:25.471900,2025-04-27 10:17:25.471900,DE,A,mobile,ruim atendimento - voltaria (id:4847),0
CUST_004848,33,115308.39230915516,34,9,293.69738223157566,2025-05-03 10:17:25.471900,2025-06-18 10:17:25.471900,PT,A,tablet,,0
CUST_004849,45,37880.45992936407,1,2,178.756938017674,2016-06-06 10:17:25.471900,2020-11-15 10:17:25.471900,BR,A,mobile,satisfatório entrega - não recomendo (id:4849),0
CUST_004850,18,7082.343607199267,15,6,112.999235490901,2023-10-26 10:17:25.471900,2024-11-09 10:17:25.471900,PT,A,mobile,regular preço - recomendo (id:4850),0
CUST_004851,70,,9,5,307.66638742185467,2016-02-14 10:17:25.471900,2016-12-02 10:17:25.471900,BR,A,mobile,,0
CUST_004852,46,70411.55677319753,45,14,156.2052971015537,2019-08-30 10:17:25.471900,2021-07-02 10:17:25.471900,ES,D,mobile,péssimo preço - não volto (id:4852),0
CUST_004853,41,21738.186989961385,29,10,43.219310537706555,2020-02-17 10:17:25.471900,2021-04-16 10:17:25.471900,PT,D,mobile,bom produto - voltaria (id:4853),0
CUST_004854,54,53803.34807008082,48,14,154.4774993762403,2016-08-19 10:17:25.471900,2025-09-17 10:17:25.471900,PT,A,mobile,excelente serviço - não volto (id:4854),0
CUST_004855,68,40247.7499754097,1,0,93.27913045532587,2019-01-01 10:17:25.471900,2019-06-27 10:17:25.471900,BR,A,mobile,regular serviço - recomendo (id:4855),0
CUST_004856,50,31252.176448003658,30,11,154.11436426833959,2020-09-30 10:17:25.471900,2024-05-11 10:17:25.471900,BR,B,desktop,,0
CUST_004857,51,33298.74018500018,18,6,203.24002166656228,2025-03-18 10:17:25.471900,2025-08-03 10:17:25.471900,BR,C,tablet,excelente serviço - não volto (id:4857),0
CUST_004858,41,16666.390830901306,41,9,118.86760479786193,2017-10-12 10:17:25.471900,2020-05-29 10:17:25.471900,BR,C,mobile,péssimo entrega - não volto (id:4858),0
CUST_004859,38,35803.46946023969,16,7,128.9703487196189,2023-01-30 10:17:25.471900,2023-11-22 10:17:25.471900,PT,A,desktop,satisfatório entrega - faz o trabalho (id:4859),0
CUST_004860,34,21460.21233273597,18,8,123.14823436725588,2022-10-19 10:17:25.471900,2025-10-13 10:17:25.471900,BR,B,mobile,péssimo serviço - não volto (id:4860),0
CUST_004861,30,25977.060312714093,1,0,120.15164285596005,2019-08-07 10:17:25.471900,2021-10-20 10:17:25.471900,BR,C,mobile,ótimo atendimento - recomendo (id:4861),0
CUST_004862,31,27138.69531312113,26,15,43.19859129633641,2025-07-13 10:17:25.471900,2025-09-29 10:17:25.471900,ES,C,mobile,ótimo atendimento - não recomendo (id:4862),0
CUST_004863,23,29613.216886558894,7,4,61.54960372882181,2024-03-19 10:17:25.471900,2025-10-08 10:17:25.471900,PT,B,mobile,ótimo serviço - não recomendo (id:4863),0
CUST_004864,39,83279.36770462399,0,1,13.648863265677338,2022-02-15 10:17:25.471900,2024-09-16 10:17:25.471900,US,A,mobile,péssimo serviço - voltaria (id:4864),0
CUST_004865,19,32311.815708145856,1,1,203.2002318339642,2020-09-08 10:17:25.471900,2022-10-12 10:17:25.471900,BR,A,desktop,satisfatório preço - não volto (id:4865),0
CUST_004866,42,91247.61215437285,75,26,124.3229539831888,2024-07-17 10:17:25.471900,2025-07-19 10:17:25.471900,PT,C,desktop,péssimo produto - voltaria (id:4866),0
CUST_004867,39,144939.17580546284,10,5,108.33892563745526,2020-08-03 10:17:25.471900,2021-04-17 10:17:25.471900,BR,B,mobile,,0
CUST_004868,41,78389.88545408889,48,21,84.3469176094159,2021-09-20 10:17:25.471900,2025-06-04 10:17:25.471900,BR,A,desktop,excelente atendimento - recomendo (id:4868),0
CUST_004869,33,58748.54592936576,77,29,221.30452769871113,2016-04-28 10:17:25.471900,2021-05-16 10:17:25.471900,PT,C,mobile,ótimo atendimento - voltaria (id:4869),0
CUST_004870,76,48734.81733005396,68,29,92.38022532790741,2016-09-07 10:17:25.471900,2020-11-28 10:17:25.471900,BR,C,desktop,,0
CUST_004871,56,79128.06051121348,51,18,78.13436420364144,2022-01-30 10:17:25.471900,2024-03-02 10:17:25.471900,US,B,desktop,,0
CUST_004872,25,39356.82431025119,54,18,49.9942174700193,2017-04-19 10:17:25.471900,2018-11-14 10:17:25.471900,US,C,tablet,,0
CUST_004873,42,88089.8734374562,8,5,13.2953044962144,2024-07-07 10:17:25.471900,2024-11-16 10:17:25.471900,BR,A,mobile,satisfatório atendimento - não volto (id:4873),0
CUST_004874,32,63113.831535918696,3,4,127.12544037600199,2024-09-17 10:17:25.471900,2024-11-30 10:17:25.471900,BR,D,desktop,ótimo atendimento - não volto (id:4874),0
CUST_004875,27,26268.967678060508,24,9,31.83772407882991,2016-12-30 10:17:25.471900,2021-10-04 10:17:25.471900,BR,D,mobile,excelente preço - não recomendo (id:4875),0
CUST_004876,23,81329.63897137679,16,8,162.37001700545764,2023-01-22 10:17:25.471900,2023-12-19 10:17:25.471900,PT,A,mobile,excelente serviço - faz o trabalho (id:4876),0
CUST_004877,45,39431.96281542851,2,1,54.1488427613216,2016-05-02 10:17:25.471900,2021-05-30 10:17:25.471900,BR,C,mobile,excelente produto - voltaria (id:4877),0
CUST_004878,31,33007.2064258525,27,11,22.721621368970705,2024-03-10 10:17:25.471900,2025-06-06 10:17:25.471900,DE,C,tablet,ótimo atendimento - não volto (id:4878),0
CUST_004879,51,23657.151935879017,19,5,62.82248454309697,2020-02-15 10:17:25.471900,2023-06-20 10:17:25.471900,BR,C,tablet,,0
CUST_004880,51,42168.0018786718,47,11,56.74487377011277,2019-11-22 10:17:25.471900,2023-10-09 10:17:25.471900,PT,A,tablet,bom entrega - não volto (id:4880),0
CUST_004881,56,89037.80678680973,22,5,142.03903669480036,2017-01-24 10:17:25.471900,2018-07-22 10:17:25.471900,US,D,mobile,,0
CUST_004882,29,80825.3558280043,20,7,85.82689546983681,2021-07-25 10:17:25.471900,2023-04-07 10:17:25.471900,BR,C,mobile,satisfatório entrega - recomendo (id:4882),0
CUST_004883,45,49913.880915376656,13,2,26.697394180845794,2016-12-25 10:17:25.471900,2024-05-08 10:17:25.471900,ES,B,mobile,bom preço - faz o trabalho (id:4883),0
CUST_004884,47,62297.66827157268,14,5,37.43510967078919,2019-01-06 10:17:25.471900,2020-10-22 10:17:25.471900,BR,C,tablet,regular produto - não recomendo (id:4884),0
CUST_004885,34,114065.38463277053,74,22,16.19941924568363,2022-04-07 10:17:25.471900,2023-08-13 10:17:25.471900,PT,B,desktop,ótimo atendimento - não recomendo (id:4885),0
CUST_004886,30,31730.395147858304,3,0,70.80306014421102,2017-03-18 10:17:25.471900,2021-03-23 10:17:25.471900,PT,A,desktop,satisfatório produto - não recomendo (id:4886),0
CUST_004887,59,13308.01809469293,14,6,132.08859676723065,2022-06-26 10:17:25.471900,2023-05-12 10:17:25.471900,PT,A,mobile,bom atendimento - faz o trabalho (id:4887),1
CUST_004888,42,117127.32465213558,25,8,118.84853341020371,2020-05-12 10:17:25.471900,2021-07-09 10:17:25.471900,ES,D,tablet,satisfatório entrega - voltaria (id:4888),0
CUST_004889,47,22543.444050035232,13,5,99.76251511856432,2016-03-09 10:17:25.471900,2025-08-23 10:17:25.471900,BR,A,desktop,satisfatório atendimento - voltaria (id:4889),0
CUST_004890,30,19510.258614047667,7,5,10.637088591986497,2019-07-27 10:17:25.471900,2024-12-07 10:17:25.471900,US,B,mobile,,0
CUST_004891,25,7211.426206362513,8,5,51.50440427659891,2023-02-05 10:17:25.471900,2024-11-04 10:17:25.471900,US,B,mobile,,0
CUST_004892,33,60727.67159304986,6,3,293.39859981684657,2017-08-08 10:17:25.471900,2020-05-01 10:17:25.471900,US,A,mobile,excelente entrega - faz o trabalho (id:4892),0
CUST_004893,38,8439.620633167982,10,3,147.68577839919783,2021-02-11 10:17:25.471900,2022-12-03 10:17:25.471900,BR,C,mobile,péssimo produto - não recomendo (id:4893),0
CUST_004894,27,18485.964973734855,49,16,156.69209926152666,2016-11-24 10:17:25.471900,2020-02-16 10:17:25.471900,DE,B,mobile,satisfatório atendimento - recomendo (id:4894),0
CUST_004895,39,61661.38203950778,16,5,56.89827238898898,2025-01-24 10:17:25.471900,2025-02-13 10:17:25.471900,BR,A,desktop,péssimo atendimento - não recomendo (id:4895),0
CUST_004896,19,69544.98769931987,6,3,216.6904859280424,2015-12-05 10:17:25.471900,2022-11-26 10:17:25.471900,BR,D,desktop,,0
CUST_004897,26,20200.57334906545,11,4,70.07668029324068,2018-10-18 10:17:25.471900,2025-09-03 10:17:25.471900,PT,D,tablet,regular entrega - não recomendo (id:4897),0
CUST_004898,48,32185.200230592352,2,3,27.67000991153552,2020-08-27 10:17:25.471900,2022-12-06 10:17:25.471900,BR,B,tablet,,0
CUST_004899,47,16558.666945426008,56,19,26.449778428434538,2018-02-16 10:17:25.471900,2019-08-30 10:17:25.471900,BR,C,mobile,,0
CUST_004900,35,22168.8380643816,12,5,102.88275059896448,2022-01-15 10:17:25.471900,2024-11-06 10:17:25.471900,ES,A,mobile,,0
CUST_004901,27,46147.30003661792,94,33,290.46823846088375,2016-04-09 10:17:25.471900,2022-02-10 10:17:25.471900,US,B,desktop,satisfatório serviço - faz o trabalho (id:4901),0
CUST_004902,27,23121.495133125554,10,9,42.57593728971341,2023-01-12 10:17:25.471900,2023-10-04 10:17:25.471900,BR,A,desktop,satisfatório entrega - não volto (id:4902),0
CUST_004903,35,,43,19,198.81678001410162,2016-09-09 10:17:25.471900,,ES,C,tablet,,0
CUST_004904,47,9718.280578048676,7,2,74.03343033071926,2019-06-07 10:17:25.471900,2019-11-04 10:17:25.471900,BR,C,mobile,satisfatório entrega - faz o trabalho (id:4904),0
CUST_004905,51,100675.78150337908,1,0,311.9441909958262,2020-09-04 10:17:25.471900,2023-08-31 10:17:25.471900,US,A,mobile,satisfatório produto - não volto (id:4905),0
CUST_004906,34,57472.38978746548,0,3,110.3568558399248,2019-12-31 10:17:25.471900,2021-07-15 10:17:25.471900,ES,A,mobile,ruim entrega - não recomendo (id:4906),0
CUST_004907,26,74132.90943740436,22,6,230.097872146546,2019-03-27 10:17:25.471900,2025-03-30 10:17:25.471900,US,C,desktop,péssimo serviço - não recomendo (id:4907),0
CUST_004908,43,,8,2,2353.4009494809557,2023-01-06 10:17:25.471900,2023-03-01 10:17:25.471900,BR,B,mobile,,0
CUST_004909,30,17280.05822766408,14,4,94.76921355605857,2020-09-14 10:17:25.471900,2022-03-02 10:17:25.471900,US,C,desktop,ótimo preço - recomendo (id:4909),0
CUST_004910,33,26303.1758406976,40,13,56.37846124784156,2017-05-13 10:17:25.471900,2023-12-01 10:17:25.471900,US,A,desktop,ótimo entrega - faz o trabalho (id:4910),0
CUST_004911,55,6598.839433716767,6,8,35.536219365392114,2017-04-01 10:17:25.471900,2023-07-03 10:17:25.471900,US,A,mobile,bom preço - não volto (id:4911),0
CUST_004912,49,613159.6485441282,8,3,71.42084624078272,2020-02-23 10:17:25.471900,2022-08-10 10:17:25.471900,BR,A,mobile,ótimo produto - não volto (id:4912),0
CUST_004913,41,31741.276676207097,44,23,47.626653208078736,2018-11-13 10:17:25.471900,2023-06-17 10:17:25.471900,US,A,mobile,satisfatório entrega - faz o trabalho (id:4913),0
CUST_004914,24,92489.93529171699,16,7,125.55101472923833,2015-12-08 10:17:25.471900,2021-05-28 10:17:25.471900,BR,B,desktop,,0
CUST_004915,42,11916.210393910105,42,18,65.66666941677043,2021-07-30 10:17:25.471900,2023-01-19 10:17:25.471900,US,C,mobile,bom entrega - faz o trabalho (id:4915),0
CUST_004916,52,89031.86186032162,11,2,28.82488150831513,2020-04-29 10:17:25.471900,2025-08-17 10:17:25.471900,BR,A,mobile,ruim entrega - não recomendo (id:4916),0
CUST_004917,35,193267.74551960148,12,5,103.20476910724818,2021-05-30 10:17:25.471900,2023-03-27 10:17:25.471900,BR,C,mobile,satisfatório serviço - voltaria (id:4917),0
CUST_004918,56,34397.78067005199,4,6,9.811068724905242,2017-09-03 10:17:25.471900,2019-03-10 10:17:25.471900,BR,B,mobile,regular atendimento - não volto (id:4918),0
CUST_004919,55,,59,21,76.02139335235466,2021-01-21 10:17:25.471900,2025-07-02 10:17:25.471900,PT,A,mobile,,0
CUST_004920,59,32050.98641162566,54,16,216.04589318878004,2025-09-16 10:17:25.471900,2025-09-28 10:17:25.471900,BR,A,mobile,bom serviço - não recomendo (id:4920),0
CUST_004921,43,4894.731137633198,99,36,46.91716956231526,2016-02-28 10:17:25.471900,2022-05-11 10:17:25.471900,BR,A,mobile,excelente entrega - não recomendo (id:4921),0
CUST_004922,47,35098.08919489905,12,4,52.0579686652749,2017-07-02 10:17:25.471900,2023-09-22 10:17:25.471900,US,C,desktop,regular preço - faz o trabalho (id:4922),0
CUST_004923,56,76029.02280479493,40,6,66.46756817804791,2019-12-17 10:17:25.471900,2021-01-09 10:17:25.471900,BR,A,desktop,péssimo preço - não recomendo (id:4923),0
CUST_004924,45,35165.40690788247,12,2,184.0865601910956,2021-06-26 10:17:25.471900,2024-07-21 10:17:25.471900,US,B,mobile,ruim preço - não volto (id:4924),0
CUST_004925,33,28121.07012289338,14,5,127.66608716905696,2024-03-02 10:17:25.471900,2025-04-03 10:17:25.471900,DE,A,mobile,excelente preço - voltaria (id:4925),0
CUST_004926,34,58384.82589566492,42,11,25.591062478302412,2024-01-23 10:17:25.471900,2024-12-19 10:17:25.471900,BR,A,mobile,satisfatório serviço - faz o trabalho (id:4926),0
CUST_004927,42,62543.79824725748,4,4,101.80503756050976,2016-09-15 10:17:25.471900,2021-05-12 10:17:25.471900,ES,A,desktop,ruim produto - voltaria (id:4927),0
CUST_004928,24,8152.541464387826,5,4,221.70344002341662,2021-10-25 10:17:25.471900,2024-02-15 10:17:25.471900,US,B,mobile,ruim preço - faz o trabalho (id:4928),0
CUST_004929,38,,9,5,195.35702018006072,2017-09-26 10:17:25.471900,2020-12-12 10:17:25.471900,PT,C,mobile,,0
CUST_004930,53,325262.1045443542,37,10,56.484790145987084,2015-12-11 10:17:25.471900,2025-06-18 10:17:25.471900,US,A,mobile,satisfatório atendimento - não volto (id:4930),0
CUST_004931,18,10921.464793661185,11,10,45.832589786300545,2018-08-22 10:17:25.471900,2020-07-07 10:17:25.471900,BR,C,desktop,bom produto - não volto (id:4931),0
CUST_004932,58,33628.29317674121,10,3,208.59215379263279,2023-07-20 10:17:25.471900,2024-05-30 10:17:25.471900,US,C,desktop,,0
CUST_004933,53,208474.39560919942,161,52,93.12293220537936,2025-02-27 10:17:25.471900,2025-03-05 10:17:25.471900,BR,A,tablet,ótimo entrega - não volto (id:4933),0
CUST_004934,34,98101.47105347671,11,5,26.344171110517667,2020-12-20 10:17:25.471900,2022-11-23 10:17:25.471900,US,C,desktop,satisfatório produto - voltaria (id:4934),0
CUST_004935,46,22878.273581699723,6,4,115.45026147322687,2022-10-05 10:17:25.471900,2023-05-15 10:17:25.471900,US,C,desktop,ótimo serviço - voltaria (id:4935),0
